#Column	name	(A22)	Source name in the format '2CXO Jhhmmss.s{+|-}ddmmss[X]'	(master_source.name)	[""]	[]
#Column	ra	(A12)	Source position, ICRS right ascension	(master_source.ra)	[""]	[pos.eq.ra;meta.main]
#Column	dec	(A11)	Source position, ICRS declination	(master_source.dec)	[""]	[pos.eq.dec;meta.main]
#Column	gal_l	(F9.5)	Source position, Galactic longitude (equinox J2000.0, epoch J2000.0)	(master_source.gal_l)	["deg"]	[pos.galactic.lon]
#Column	gal_b	(F9.5)	Source position, Galactic latitude (equinox J2000.0, epoch J2000.0)	(master_source.gal_b)	["deg"]	[pos.galactic.lat]
#Column	err_ellipse_r0	(F7.2)	Major radius of the 95% confidence level position error ellipse	(master_source.err_ellipse_r0)	["arcsec"]	[]
#Column	err_ellipse_r1	(F9.2)	Minor radius of the 95% confidence level position error ellipse	(master_source.err_ellipse_r1)	["arcsec"]	[]
#Column	err_ellipse_ang	(F9.1)	Position angle (ref. local true north) of the major axis of the 95% confidence level error ellipse	(master_source.err_ellipse_ang)	["deg"]	[]
#Column	likelihood	(E9.6)	Highest detection log likelihood across all stacked observations and energy bands	(master_source.likelihood)	[""]	[]
#Column	pileup_flag	(A5)	ACIS pile-up fraction exceeds ~ 10% in all observations; source properties may be affected	(master_source.pileup_flag)	[""]	[]
#Column	significance	(F9.2)	Highest flux significance (S/N) across all stacked observations and energy bands	(master_source.significance)	[""]	[]
#Column	powlaw_nh	(G9.4)	N_H column density of the best fitting  absorbed power-law model spectrum to the source region aperture PI spectrum	(master_source.powlaw_nh)	["10^20/cm^2"]	[]
#Column	powlaw_nh_lolim	(G9.4)	N_H column density of the best fitting  absorbed power-law model spectrum to the source region aperture PI spectrum (68% lower confidence limit)	(master_source.powlaw_nh_lolim)	["10^20/cm^2"]	[]
#Column	powlaw_nh_hilim	(G9.4)	N_H column density of the best fitting  absorbed power-law model spectrum to the source region aperture PI spectrum (68% upper confidence limit)	(master_source.powlaw_nh_hilim)	["10^20/cm^2"]	[]
#Column	nh_gal	(G9.4)	Galactic N_H column density in direction of source	(master_source.nh_gal)	["10^20/cm^2"]	[]
name	ra	dec	gal_l	gal_b	err_ellipse_r0	err_ellipse_r1	err_ellipse_ang	likelihood	pileup_flag	significance	powlaw_nh	powlaw_nh_lolim	powlaw_nh_hilim	nh_gal
 2CXO J025811.0+130641	 02 58 11.07	+13 06 41.30	164.35574	-39.35619	   0.66	     0.41	     70.5	5.103661e+02	FALSE	    11.99	    50.16	    14.62	    117.5	    11.70
 2CXO J025806.0+125447	 02 58 06.01	+12 54 47.44	164.48994	-39.52650	   0.53	     0.49	    136.9	6.575236e+02	FALSE	    12.33	    13.39	    8.708	    36.98	    12.12
 2CXO J025753.1+130016	 02 57 53.14	+13 00 16.58	164.36434	-39.48531	   0.30	     0.30	    140.0	8.005901e+02	FALSE	    12.79	    66.78	    15.66	    152.6	    11.97
 2CXO J153457.1+233012	 15 34 57.18	+23 30 12.44	 36.62773	 53.02873	   0.40	     0.32	    145.0	6.451368e+02	FALSE	    18.11	    24.64	    5.356	    55.10	    4.290
 2CXO J153356.9+231703	 15 33 56.95	+23 17 03.70	 36.17802	 53.19660	  10.65	     6.95	     76.9	6.006017e+01	FALSE	     6.59	    112.2	    37.67	    278.5	    4.320
 2CXO J153406.4+232924	 15 34 06.47	+23 29 24.24	 36.52571	 53.21305	   1.30	     0.98	     91.0	4.956298e+02	FALSE	    12.21	    21.93	    8.331	    53.34	    4.280
 2CXO J153401.1+233600	 15 34 01.14	+23 36 00.80	 36.69559	 53.26007	   5.68	     5.68	      0.0	9.332200e+01	FALSE	     8.03	    17.34	    13.76	    51.39	    4.260
 2CXO J093159.0+551155	 09 31 59.03	+55 11 55.94	160.70555	 44.57567	   3.27	     2.75	    128.3	4.814251e+02	FALSE	    14.04	    117.5	    20.75	    246.9	    2.050
 2CXO J093145.7+551130	 09 31 45.70	+55 11 30.94	160.72799	 44.54746	   9.67	     9.67	      0.0	6.051332e+01	FALSE	    13.40	    14.72	    7.723	    38.52	    2.060
 2CXO J093359.3+551550	 09 33 59.35	+55 15 50.63	160.49714	 44.82875	   0.29	     0.29	    175.7	2.803559e+03	FALSE	    18.44	    4.852	    3.900	    13.82	    2.000
 2CXO J093342.6+552645	 09 33 42.63	+55 26 45.41	160.27028	 44.73536	   1.44	     1.27	     96.2	4.591801e+02	FALSE	    12.03	    69.00	    16.24	    158.0	    2.030
 2CXO J085116.3+520816	 08 51 16.36	+52 08 16.38	166.30332	 39.25512	   0.32	     0.30	     13.3	3.106502e+03	FALSE	    22.23	    7.114	    4.363	    18.93	    2.570
 2CXO J085128.9+520717	 08 51 28.92	+52 07 17.35	166.32059	 39.28862	   0.66	     0.41	      6.8	5.994513e+02	FALSE	    11.42	    32.00	    14.23	    83.51	    2.570
 2CXO J085008.4+521528	 08 50 08.44	+52 15 28.72	166.16931	 39.07151	   0.77	     0.50	     82.7	8.441224e+02	FALSE	    14.93	    22.13	    11.58	    57.64	    2.580
 2CXO J163012.2+401304	 16 30 12.21	+40 13 04.24	 63.86435	 43.41017	   0.37	     0.37	      0.0	6.094780e+02	FALSE	    10.95	    27.68	    18.84	    79.39	   0.8900
 2CXO J085404.4+502824	 08 54 04.43	+50 28 24.72	168.40569	 39.83261	   0.33	     0.30	    157.7	1.701458e+03	FALSE	    15.56	    19.59	    7.349	    47.49	    2.450
 2CXO J151558.6+561810	 15 15 58.62	+56 18 10.48	 91.53980	 51.09176	   0.29	     0.29	     89.3	7.222982e+03	FALSE	    31.66	    55.52	    8.152	    120.1	    1.380
 2CXO J133105.6-002221	 13 31 05.66	-00 22 21.40	323.66012	 60.89313	   2.80	     2.29	     87.6	9.967417e+02	FALSE	    19.15	    10.29	    4.724	    25.69	    1.920
 2CXO J005625.5-011545	 00 56 25.59	-01 15 45.06	125.78802	-64.10660	   0.32	     0.32	      0.0	7.497543e+02	FALSE	    14.91	    7.092	    6.066	    20.84	    3.180
 2CXO J100729.7+124055	 10 07 29.80	+12 40 55.71	225.30980	 49.07338	   1.31	     0.97	    120.0	3.376382e+02	FALSE	    10.06	    18.29	    13.78	    53.53	    3.690
 2CXO J100726.1+124856	 10 07 26.11	+12 48 56.29	225.11765	 49.12045	   0.29	     0.29	     75.7	8.589142e+03	FALSE	    35.88	    13.76	    2.651	    30.30	    3.690
 2CXO J100710.4+123848	 10 07 10.40	+12 38 48.10	225.30337	 48.98703	   2.18	     1.41	    111.6	2.531269e+02	FALSE	    10.59	    45.33	    14.13	    108.0	    3.680
 2CXO J100735.0+130144	 10 07 35.02	+13 01 44.64	224.85097	 49.24881	   1.15	     0.63	     74.2	2.553731e+03	FALSE	    24.69	    56.30	    8.307	    121.5	    3.700
 2CXO J160146.8+431333	 16 01 46.87	+43 13 33.84	 68.55243	 48.56393	   0.39	     0.30	      1.6	1.087374e+03	FALSE	    13.28	    21.34	    9.525	    53.79	    1.290
 2CXO J160140.4+431647	 16 01 40.44	+43 16 47.68	 68.63675	 48.57687	   0.30	     0.30	    161.4	8.845015e+02	FALSE	     8.68	    15.10	    5.967	    36.66	    1.290
 2CXO J160110.8+431139	 16 01 10.84	+43 11 39.14	 68.52442	 48.67637	   0.74	     0.52	     59.9	1.087576e+03	FALSE	    15.22	    284.1	    58.78	    637.8	    1.310
 2CXO J160153.7+431817	 16 01 53.75	+43 18 17.60	 68.66687	 48.53378	   0.32	     0.30	    106.8	2.493355e+03	FALSE	    18.33	    5.415	    4.384	    15.50	    1.280
 2CXO J101935.1+483225	 10 19 35.10	+48 32 25.99	166.44757	 53.73552	   2.34	     1.89	    104.7	3.290325e+02	FALSE	    11.85	    9.743	    7.426	    27.92	   0.9800
 2CXO J031442.0+044240	 03 14 42.03	+04 42 40.93	175.79831	-42.98475	   3.70	     3.70	      0.0	3.736536e+02	FALSE	    13.21	    9.783	    9.533	    30.39	    10.40
 2CXO J031343.5+044754	 03 13 43.54	+04 47 54.81	175.47970	-43.09595	   0.31	     0.29	      6.0	1.487747e+03	FALSE	    15.35	    8.819	    6.451	    24.79	    9.900
 2CXO J023230.3+611748	 02 32 30.31	+61 17 48.56	134.76229	  0.76828	   0.56	     0.40	      6.9	2.850720e+03	FALSE	    26.25	    25.47	    4.546	    55.82	    88.62
 2CXO J023320.6+613118	 02 33 20.65	+61 31 18.33	134.76929	  1.01450	   0.41	     0.39	     98.2	1.851193e+03	FALSE	    18.73	    65.97	    10.44	    144.1	    87.52
 2CXO J023208.0+612203	 02 32 08.08	+61 22 03.56	134.69430	  0.81697	   0.45	     0.39	     73.3	7.562311e+02	FALSE	    13.47	    29.10	    9.213	    68.93	    88.76
 2CXO J023242.5+612721	 02 32 42.57	+61 27 21.69	134.72438	  0.92483	   0.29	     0.29	      0.0	1.792372e+04	FALSE	    51.20	    47.23	    2.230	    96.77	    88.19
 2CXO J023216.3+613312	 02 32 16.34	+61 33 12.70	134.63909	  0.99522	   0.63	     0.63	      0.0	4.503042e+02	FALSE	    11.90	    10.66	    9.081	    31.52	    88.37
 2CXO J023308.9+612522	 02 33 08.92	+61 25 22.12	134.78558	  0.91415	   0.31	     0.30	     49.6	7.002189e+03	FALSE	    31.12	    47.24	    4.979	    99.83	    87.91
 2CXO J023236.3+612825	 02 32 36.30	+61 28 25.70	134.70607	  0.93653	   0.30	     0.30	    157.8	1.422221e+03	FALSE	    14.60	    46.86	    10.30	    106.0	    88.24
 2CXO J023249.4+612242	 02 32 49.48	+61 22 42.13	134.76670	  0.85827	   0.32	     0.30	     56.3	8.993252e+03	FALSE	    37.01	    79.39	    4.262	    163.3	    88.23
 2CXO J114004.3-010527	 11 40 04.34	-01 05 27.39	268.74213	 56.96647	   0.32	     0.31	     84.2	7.531202e+03	FALSE	    32.19	    5.187	    3.446	    14.04	    2.420
 2CXO J023240.7+612800	 02 32 40.79	+61 28 00.21	134.71703	  0.93338	   0.30	     0.30	    169.5	9.881111e+02	FALSE	    11.86	    54.79	    17.98	    134.6	    88.19
 2CXO J023309.9+612459	 02 33 09.97	+61 24 59.49	134.78992	  0.90914	   0.31	     0.30	     61.8	3.673221e+03	FALSE	    24.24	    66.37	    7.291	    140.6	    87.91
 2CXO J023221.5+613236	 02 32 21.55	+61 32 36.84	134.65244	  0.98992	   0.54	     0.42	    118.4	4.486410e+02	FALSE	    10.68	    39.38	    13.64	    94.85	    88.32
 2CXO J023200.4+612039	 02 32 00.48	+61 20 39.10	134.68914	  0.78952	   0.36	     0.35	      5.3	4.877189e+03	FALSE	    31.16	    101.6	    10.41	    214.3	    88.90
 2CXO J023352.7+612617	 02 33 52.79	+61 26 17.89	134.86039	  0.96198	   1.01	     0.86	     22.0	3.860053e+02	FALSE	    10.77	    43.24	    15.05	    104.6	    87.33
 2CXO J031111.5+041130	 03 11 11.59	+04 11 30.69	175.45842	-43.97128	   0.57	     0.39	     99.8	1.007922e+03	FALSE	    13.45	    11.79	    5.788	    29.88	    10.38
 2CXO J205101.4+452219	 20 51 01.49	+45 22 19.62	 85.40999	  0.73826	   0.31	     0.30	      3.9	1.175963e+03	FALSE	    13.12	    61.85	    9.750	    134.6	    128.3
 2CXO J004111.8-210752	 00 41 11.84	-21 07 52.73	101.10949	-83.56462	   0.30	     0.29	     85.0	1.274842e+03	FALSE	    13.64	    24.43	    7.067	    56.72	    1.520
 2CXO J080949.1+521857	 08 09 49.15	+52 18 57.52	166.24530	 32.91029	   0.39	     0.34	      6.1	1.325395e+04	FALSE	    44.50	    11.44	    2.301	    25.25	    4.390
 2CXO J014455.4-034525	 01 44 55.43	-03 45 25.89	153.91285	-63.36498	   0.30	     0.29	      1.1	1.596394e+03	FALSE	    14.08	    51.82	    10.11	    115.5	    2.670
 2CXO J144738.1+091120	 14 47 38.19	+09 11 20.42	  5.25774	 57.23098	   2.91	     2.05	     31.4	1.184879e+02	FALSE	     7.94	    21.14	    17.19	    64.67	    1.970
 2CXO J144801.5+091346	 14 48 01.58	+09 13 46.75	  5.42452	 57.17853	   2.16	     1.11	     13.8	7.999717e+02	FALSE	    17.04	    8.667	    5.223	    23.09	    1.980
 2CXO J144722.0+093038	 14 47 22.00	+09 30 38.49	  5.66099	 57.47713	   0.61	     0.39	    175.0	2.870459e+03	FALSE	    26.31	    33.92	    7.002	    75.41	    1.880
 2CXO J144749.9+090816	 14 47 49.98	+09 08 16.15	  5.23622	 57.16144	   4.40	     2.46	     27.1	1.980089e+02	FALSE	     8.88	    27.44	    18.18	    83.53	    1.990
 2CXO J144703.9+092539	 14 47 03.91	+09 25 39.48	  5.45440	 57.48703	   0.41	     0.35	    145.3	8.202040e+02	FALSE	    12.59	    40.13	    14.17	    97.05	    1.890
 2CXO J144645.5+091816	 14 46 45.53	+09 18 16.46	  5.18699	 57.47346	   0.53	     0.43	     99.4	2.037542e+03	FALSE	    22.30	    416.4	    56.85	    897.3	    1.910
 2CXO J144759.1+091525	 14 47 59.19	+09 15 25.52	  5.45410	 57.20288	   1.40	     0.89	     68.9	1.362574e+03	FALSE	    22.17	    23.23	    5.089	    51.98	    1.970
 2CXO J144809.3+091028	 14 48 09.38	+09 10 28.84	  5.37901	 57.11986	   6.32	     3.91	     27.7	9.980092e+01	FALSE	     7.49	    17.17	    14.48	    53.52	    1.990
 2CXO J144657.5+092552	 14 46 57.56	+09 25 52.25	  5.43058	 57.51003	   0.50	     0.38	    145.6	4.880883e+02	FALSE	    10.91	    137.3	    34.02	    314.4	    1.890
 2CXO J144730.3+091530	 14 47 30.36	+09 15 30.30	  5.32444	 57.29846	   0.86	     0.46	     64.5	3.830725e+02	FALSE	    11.36	    145.8	    44.47	    344.4	    1.950
 2CXO J144725.6+091949	 14 47 25.69	+09 19 49.30	  5.40963	 57.35702	   0.40	     0.33	     13.5	7.338795e+02	FALSE	    12.13	    12.21	    10.15	    36.18	    1.930
 2CXO J144655.7+092835	 14 46 55.73	+09 28 35.18	  5.48968	 57.54317	   0.68	     0.49	    150.4	9.352079e+02	FALSE	    16.22	    25.86	    9.223	    62.37	    1.870
 2CXO J144735.0+090833	 14 47 35.03	+09 08 33.68	  5.17501	 57.21344	   2.93	     1.56	     79.8	2.311367e+02	FALSE	     9.73	    30.76	    13.26	    77.82	    1.980
 2CXO J144653.2+092546	 14 46 53.23	+09 25 46.95	  5.40849	 57.52341	   0.45	     0.36	    128.0	8.293891e+02	FALSE	    14.64	    10.57	    7.643	    29.82	    1.890
 2CXO J144654.6+091801	 14 46 54.63	+09 18 01.47	  5.22270	 57.44108	   0.36	     0.31	     85.6	1.511681e+03	FALSE	    17.53	    42.54	    17.43	    109.0	    1.920
 2CXO J144726.9+092908	 14 47 26.90	+09 29 08.80	  5.64620	 57.44611	   1.13	     0.81	    178.7	5.008225e+02	FALSE	    12.29	    237.7	    77.66	    566.9	    1.890
 2CXO J093209.7+363002	 09 32 09.75	+36 30 02.63	187.43454	 47.12378	   1.88	     1.32	     54.9	6.132772e+02	FALSE	    12.50	    11.45	    8.265	    32.33	    1.440
 2CXO J132037.8+341126	 13 20 37.89	+34 11 26.32	 83.10592	 80.55668	   0.30	     0.29	     40.5	3.730894e+03	FALSE	    23.82	    20.73	    5.811	    47.82	    1.000
 2CXO J205656.4+310723	 20 56 56.41	+31 07 23.81	 75.15476	 -9.26380	   0.95	     0.57	    153.6	1.597999e+02	FALSE	     7.53	    90.88	    39.17	    233.9	    16.06
 2CXO J205718.4+305928	 20 57 18.46	+30 59 28.11	 75.10260	 -9.40873	   0.33	     0.31	     42.5	1.233822e+03	FALSE	    21.66	    12.30	    4.054	    28.93	    15.96
 2CXO J205815.9+305815	 20 58 15.95	+30 58 15.53	 75.22008	 -9.57949	   5.67	     5.67	      0.0	1.568487e+02	FALSE	    10.90	    53.93	    18.90	    132.5	    16.09
 2CXO J205736.0+311128	 20 57 36.00	+31 11 28.06	 75.29904	 -9.32905	   1.66	     1.20	      8.6	1.785177e+02	FALSE	     8.60	    47.60	    17.47	    116.0	    16.26
 2CXO J205652.2+310321	 20 56 52.25	+31 03 21.79	 75.09272	 -9.29528	   0.34	     0.30	    115.7	1.436256e+03	FALSE	    21.48	    14.01	    5.113	    33.57	    15.96
 2CXO J054402.4+702559	 05 44 02.47	+70 25 59.16	142.88586	 20.07540	   2.13	     1.46	    143.9	6.381660e+02	FALSE	    13.59	    50.33	    15.68	    119.6	    7.550
 2CXO J205607.7+302658	 20 56 07.80	+30 26 58.69	 74.51595	 -9.55860	   0.91	     0.91	      0.0	1.955969e+02	FALSE	     8.97	    72.42	    26.42	    175.9	    15.42
 2CXO J205709.2+300855	 20 57 09.28	+30 08 55.85	 74.42324	 -9.92061	   5.68	     3.60	     28.3	9.924025e+01	FALSE	     7.80	    48.39	    14.83	    115.4	    15.07
 2CXO J205614.4+301458	 20 56 14.40	+30 14 58.94	 74.37464	 -9.70395	   0.32	     0.31	     52.6	7.189430e+02	FALSE	    12.87	    25.62	    10.08	    62.94	    15.19
 2CXO J205715.6+300906	 20 57 15.69	+30 09 06.65	 74.44052	 -9.93650	   5.43	     3.61	     37.9	1.049590e+02	FALSE	     7.71	    132.4	    57.71	    274.9	    15.08
 2CXO J115944.8+011207	 11 59 44.83	+01 12 07.11	275.22075	 61.26128	   0.30	     0.30	     82.6	8.910166e+02	FALSE	    10.81	    19.53	    11.79	    52.39	    2.040
 2CXO J112257.9+005659	 11 22 57.92	+00 56 59.58	260.20694	 56.29847	   1.41	     1.05	     43.2	4.146277e+02	FALSE	    10.78	    40.09	    16.77	    99.78	    4.050
 2CXO J002113.2-020115	 00 21 13.30	-02 01 15.65	105.57568	-63.86986	   0.47	     0.35	     84.4	1.182928e+03	FALSE	    12.84	    8.586	    7.078	    25.02	    3.100
 2CXO J044531.6-591454	 04 45 31.60	-59 14 54.68	268.79185	-39.01247	   0.29	     0.29	      0.0	4.934234e+03	FALSE	    28.17	    20.80	    3.383	    45.16	    2.480
 2CXO J044550.9-591422	 04 45 50.99	-59 14 22.87	268.76940	-38.97399	   0.30	     0.30	     18.6	1.008127e+03	FALSE	    12.59	    7.255	    6.833	    22.05	    2.500
 2CXO J044400.4-592114	 04 44 00.46	-59 21 14.41	268.97889	-39.17874	   1.82	     1.36	    107.9	5.772280e+02	FALSE	    15.91	    65.63	    15.82	    149.9	    2.460
 2CXO J044345.3-592248	 04 43 45.35	-59 22 48.24	269.02087	-39.20422	   4.42	     3.13	    101.5	1.808210e+02	FALSE	     8.40	    14.62	    10.55	    42.13	    2.450
 2CXO J044552.8-591456	 04 45 52.83	-59 14 56.11	268.77994	-38.96821	   0.29	     0.29	      7.1	6.908922e+03	FALSE	    30.22	    26.09	    3.191	    55.55	    2.500
 2CXO J044623.0-591523	 04 46 23.07	-59 15 23.37	268.77193	-38.90364	   0.43	     0.35	     58.7	1.783194e+03	FALSE	    18.24	    13.73	    4.863	    32.74	    2.550
 2CXO J044426.5-590344	 04 44 26.59	-59 03 44.10	268.59588	-39.18815	   1.91	     1.73	    110.8	3.424769e+02	FALSE	    12.10	    15.45	    10.55	    44.35	    2.390
 2CXO J201008.7-570856	 20 10 08.74	-57 08 56.88	340.48520	-33.06735	   9.57	     6.95	     60.4	1.394687e+02	FALSE	     8.16	    40.05	    20.37	    106.9	    4.200
 2CXO J201124.4-572240	 20 11 24.44	-57 22 40.38	340.21018	-33.23588	   0.35	     0.30	     20.3	8.943578e+02	FALSE	    11.22	    31.97	    11.70	    77.35	    4.120
 2CXO J152304.2+541704	 15 23 04.28	+54 17 04.82	 87.95115	 51.27324	   2.70	     2.61	     89.1	3.107393e+02	FALSE	    10.47	    13.31	    11.34	    39.76	    1.340
 2CXO J230846.8-221948	 23 08 46.85	-22 19 48.44	 38.92170	-66.24551	   3.17	     1.37	    178.9	3.833004e+03	FALSE	    28.86	    9.154	    3.345	    21.84	    2.130
 2CXO J112320.0+010637	 11 23 20.02	+01 06 37.87	260.16417	 56.48210	   0.81	     0.48	    177.1	8.512416e+02	FALSE	    13.86	    89.45	    23.86	    207.0	    4.030
 2CXO J120532.3+503245	 12 05 32.33	+50 32 45.77	140.33874	 65.00264	   0.30	     0.30	     62.4	9.820400e+02	FALSE	    12.32	    30.40	    11.83	    74.63	    1.990
 2CXO J044500.6-583559	 04 45 00.65	-58 35 59.86	267.99277	-39.21413	   2.65	     1.37	     22.2	5.576163e+02	FALSE	    14.21	    13.89	    11.58	    41.65	    2.130
 2CXO J230550.5+623026	 23 05 50.56	+62 30 26.16	111.07972	  2.09071	   0.31	     0.31	     21.4	6.839225e+02	FALSE	    10.73	    93.88	    27.20	    220.2	    100.4
 2CXO J230559.8+623218	 23 05 59.83	+62 32 18.39	111.10844	  2.11229	   0.30	     0.30	     85.5	1.743650e+03	FALSE	    15.77	    296.2	    54.01	    652.9	    100.3
 2CXO J230525.8+623241	 23 05 25.86	+62 32 41.21	111.05099	  2.14398	   0.31	     0.30	    160.7	1.787695e+03	FALSE	    16.56	    46.97	    10.43	    106.2	    100.6
 2CXO J230627.3+623152	 23 06 27.36	+62 31 52.93	111.15430	  2.08491	   0.41	     0.33	     14.2	1.077348e+03	FALSE	    13.52	    43.63	    11.18	    100.0	    99.95
 2CXO J230623.6+621853	 23 06 23.62	+62 18 53.74	111.06234	  1.88882	   3.02	     2.13	     19.8	2.267665e+02	FALSE	     8.31	    163.5	    49.86	    392.1	    99.13
 2CXO J230701.0+622100	 23 07 01.01	+62 21 00.18	111.14271	  1.89269	   2.76	     1.84	     57.2	1.611033e+02	FALSE	     8.27	    326.9	    146.7	    837.0	    98.70
 2CXO J230536.2+623246	 23 05 36.29	+62 32 46.73	111.07001	  2.13743	   0.31	     0.30	    130.9	9.403875e+02	FALSE	    12.63	    99.91	    22.33	    227.2	    100.6
 2CXO J230615.4+623233	 23 06 15.41	+62 32 33.47	111.13761	  2.10432	   0.32	     0.32	     49.8	1.424974e+03	FALSE	    14.54	    12.12	    7.267	    32.52	    100.1
 2CXO J230636.6+623124	 23 06 36.64	+62 31 24.99	111.16764	  2.07076	   0.38	     0.38	      0.0	1.097917e+03	FALSE	    14.13	    87.79	    15.15	    192.6	    99.82
 2CXO J033131.2-210325	 03 31 31.23	-21 03 25.27	212.34858	-53.11916	   0.65	     0.52	    150.3	5.804886e+02	FALSE	    11.27	    18.04	    14.88	    53.74	    2.410
 2CXO J121134.3+501632	 12 11 34.37	+50 16 32.26	138.48169	 65.63192	   1.91	     1.28	      4.2	2.951521e+02	FALSE	    10.13	    25.08	    11.98	    64.40	    2.010
 2CXO J121116.9+502205	 12 11 16.97	+50 22 05.56	138.50183	 65.52874	   0.38	     0.32	    178.3	7.373235e+02	FALSE	    11.74	    28.48	    12.85	    73.92	    1.970
 2CXO J121040.9+503411	 12 10 40.95	+50 34 11.61	138.53252	 65.30594	   1.86	     1.36	     80.8	2.971755e+02	FALSE	    11.06	    10.24	    10.24	    32.31	    1.890
 2CXO J121104.5+502850	 12 11 04.52	+50 28 50.37	138.47412	 65.41211	   0.31	     0.29	    100.2	6.440010e+03	FALSE	    31.59	    55.23	    5.470	    116.4	    1.930
 2CXO J121134.9+501817	 12 11 34.90	+50 18 17.60	138.45208	 65.60530	   0.95	     0.71	      5.3	4.243660e+02	FALSE	    11.69	     1743	    488.6	     4081	    2.000
 2CXO J032825.9-214938	 03 28 25.93	-21 49 38.32	213.23477	-54.03181	   0.74	     0.48	     52.4	1.018885e+03	FALSE	    15.91	    10.29	    6.747	    27.98	    2.150
 2CXO J110559.0+585645	 11 05 59.04	+58 56 45.62	145.48102	 53.31969	   0.29	     0.29	     10.6	6.515860e+03	FALSE	    40.59	    474.1	    58.06	     1011	   0.6000
 2CXO J225544.3+621547	 22 55 44.34	+62 15 47.43	109.91195	  2.35259	   2.69	     2.69	      0.0	2.856073e+02	FALSE	    12.70	    41.53	    12.04	    97.86	    100.1
 2CXO J225542.4+621823	 22 55 42.47	+62 18 23.49	109.92737	  2.39327	   2.48	     1.56	     14.8	9.326784e+02	FALSE	    17.58	    115.2	    16.93	    234.0	    100.1
 2CXO J225502.0+621114	 22 55 02.09	+62 11 14.14	109.80508	  2.31957	   4.50	     2.32	     18.9	1.193956e+02	FALSE	     7.43	    88.67	    32.58	    223.8	    99.63
 2CXO J225613.3+620149	 22 56 13.31	+62 01 49.56	109.86276	  2.11821	   0.30	     0.30	     89.5	7.185897e+02	FALSE	    11.02	    436.0	    79.65	    965.8	    100.3
 2CXO J225541.7+620444	 22 55 41.79	+62 04 44.24	109.82802	  2.18849	   0.39	     0.35	     36.1	1.500765e+03	FALSE	    17.07	    90.42	    14.99	    198.2	    99.97
 2CXO J225602.8+620257	 22 56 02.90	+62 02 57.56	109.85249	  2.14401	   0.33	     0.30	     79.4	1.694354e+03	FALSE	    16.31	    303.6	    54.42	    671.7	    100.2
 2CXO J225604.4+620303	 22 56 04.49	+62 03 03.16	109.85597	  2.14408	   0.31	     0.30	     18.7	1.650995e+03	FALSE	    16.62	    122.5	    16.14	    263.4	    100.2
 2CXO J225615.3+620454	 22 56 15.36	+62 04 54.62	109.88845	  2.16292	   0.33	     0.32	     47.1	7.245479e+02	FALSE	    11.63	    141.0	    31.67	    319.6	    100.3
 2CXO J225754.1+620055	 22 57 54.17	+62 00 55.93	110.03486	  2.02071	   1.88	     1.42	    100.9	1.450232e+02	FALSE	     7.37	    156.0	    72.01	    406.8	    101.3
 2CXO J225640.6+620103	 22 56 40.66	+62 01 03.75	109.90564	  2.08381	   0.30	     0.29	    105.0	2.666545e+03	FALSE	    20.24	    123.4	    12.49	    260.8	    100.5
 2CXO J225736.7+615755	 22 57 36.80	+61 57 55.55	109.98281	  1.98973	   1.18	     1.02	    154.7	4.321219e+02	FALSE	    11.75	    132.5	    30.31	    302.6	    101.0
 2CXO J225525.9+620259	 22 55 25.99	+62 02 59.10	109.78757	  2.17544	   0.73	     0.38	      9.7	5.131915e+02	FALSE	    11.38	    40.65	    11.07	    93.88	    99.79
 2CXO J225601.8+620316	 22 56 01.82	+62 03 16.56	109.85286	  2.14968	   0.30	     0.29	     72.1	5.651225e+03	FALSE	    28.52	    80.03	    7.875	    168.7	    100.2
 2CXO J225719.7+615825	 22 57 19.71	+61 58 25.76	109.95606	  2.01154	   0.74	     0.39	    100.1	8.816547e+02	FALSE	    15.33	    96.35	    20.05	    216.9	    100.9
 2CXO J225607.3+620228	 22 56 07.33	+62 02 28.82	109.85688	  2.13308	   0.30	     0.29	     86.8	1.248892e+03	FALSE	    14.76	    350.5	    52.83	    761.7	    100.2
 2CXO J225425.3+620938	 22 54 25.40	+62 09 38.93	109.72925	  2.32673	   3.02	     3.02	      0.0	2.984837e+02	FALSE	    11.95	    77.35	    35.23	    207.5	    99.26
 2CXO J032705.2-211314	 03 27 05.23	-21 13 14.78	212.09006	-54.15450	   2.02	     1.59	     64.1	1.808746e+02	FALSE	     8.32	    26.26	    18.04	    76.20	    2.320
 2CXO J032614.8-212126	 03 26 14.88	-21 21 26.21	212.21413	-54.38163	   0.32	     0.30	    146.5	3.102236e+03	FALSE	    23.82	    18.78	    3.800	    41.61	    2.290
 2CXO J032617.2-212006	 03 26 17.24	-21 20 06.70	212.18253	-54.36637	   0.32	     0.30	    117.1	3.300661e+03	FALSE	    41.78	    76.09	    5.997	    158.5	    2.300
 2CXO J032604.4-212258	 03 26 04.46	-21 22 58.65	212.23582	-54.42784	   0.72	     0.50	    163.1	7.623351e+02	FALSE	    15.00	    39.05	    10.94	    90.46	    2.290
 2CXO J032612.3-211118	 03 26 12.38	-21 11 18.13	211.93234	-54.34080	   0.98	     0.63	     68.3	3.514498e+02	FALSE	    10.69	    12.63	    11.11	    38.02	    2.340
 2CXO J230738.6-224753	 23 07 38.65	-22 47 53.01	 37.62671	-66.12539	   0.45	     0.32	     96.7	1.034797e+04	FALSE	    44.76	    10.99	    2.741	    24.85	    2.130
